Accout Number,Property Type,Property Address Street Number,Property Address Street Dir,Property Address Street Name,Property Address Street Suffix,Property Address Unit Number,Location,Design,Quality,Eff Yr Built,Above Grd SF,Basemt Tot SF,Basemt Fin SF,Basemt Unf SF,Garage Type,Garage SF,Est Land SF,Reception No,Distress Sale,Sale Date (Mon-Yr),Sale Price,Time Adjust Sales Price,Market Area,lat,lon
R0011119,Res,4778,,MCKINLEY,DR,,BOULDER,Ranch,Good,1980,"1,567","1,242","1,242",0,Attached,475,"11,232",3959330,No,2022-04-25 00:00:00,"$1,225,000","$1,225,000",105,40.0126216,-105.23692030307262
R0009977,Res,4780,,MCKINLEY,DR,,BOULDER,2-3 Story,Good,1999,"3,134",0,0,0,Attached,611,"10,796",3822235,No,2020-09-30 00:00:00,"$1,222,500","$1,685,000",105,40.012640000000005,-105.2366259468576
R0009464,Res,4785,,MCKINLEY,DR,,BOULDER,2-3 Story,Good,2000,"2,272",896,896,0,Attached,462,"8,102",3911964,No,2021-08-26 00:00:00,"$1,225,000","$1,471,000",105,40.0122262,-105.23610454784364
R0010302,Res,4792,,MCKINLEY,DR,,BOULDER,Split-Level,Good,1990,"2,815",0,0,0,Attached,506,"9,027",3897631,No,2021-06-29 00:00:00,"$1,100,000","$1,382,700",105,40.0126737,-105.23560031147272
R0077921,Res,903,,MEADOW GLEN,DR,,BOULDER,2-3 Story,Good,1987,"2,692",0,0,0,Attached,560,"7,189",3884987,No,2021-05-10 00:00:00,"$1,200,000","$1,537,400",105,40.00390745,-105.2221821006741
R0077924,Res,949,,MEADOW GLEN,DR,,BOULDER,2-3 Story,Good,2006,"3,024",0,0,0,Attached,484,"4,500",3818635,No,2020-08-31 00:00:00,"$950,000","$1,320,800",105,40.00441785,-105.22214077524352
R0001447,Res,605,,MEADOWBROOK,DR,,BOULDER,Split-Level,Good,1992,"2,825",0,0,0,Attached,484,"20,081",3900569,No,2021-07-12 00:00:00,"$1,375,000","$1,689,300",105,39.99859465,-105.24391527604486
R0099803,Res,62,,MINEOLA,CT,,BOULDER,2-3 Story,Good,1987,"1,031",480,480,0,Attached,380,"3,682",3749721,No,2019-11-14 00:00:00,"$625,000","$939,300",105,39.9871345,-105.22151311034496
R0099808,Res,63,,MINEOLA,CT,,BOULDER,2-3 Story,Average,1998,"1,362",676,676,0,Attached,361,"3,837",3851530,No,2021-01-15 00:00:00,"$748,000","$995,900",105,39.98712905,-105.2222164239985
R0099786,Res,107,,MINEOLA,CT,,BOULDER,2-3 Story,Good,2000,"1,646",770,600,170,Attached,380,"4,163",3809532,No,2020-08-19 00:00:00,"$789,900","$1,084,300",105,39.988002249999994,-105.2221249564612
R0014978,Res,255,,MOHAWK,DR,,BOULDER,Ranch,Good,2004,"1,884",759,683,76,Attached,484,"14,220",3891224,No,2021-05-28 00:00:00,"$1,325,000","$1,704,100",105,39.9920711,-105.23895606870828
R0011243,Res,709,,MOHAWK,DR,,BOULDER,Ranch,Average,1966,"1,247","1,247","1,153",94,Attached,420,"7,807",3956108,No,2022-04-05 00:00:00,"$850,000","$850,000",105,40.0015676,-105.2367626437656
R0013533,Res,735,,MOHAWK,DR,,BOULDER,Bi-Level,Average,2004,"1,660",128,0,128,Attached,264,"7,210",3837658,No,2020-11-25 00:00:00,"$735,000","$995,700",105,40.002265,-105.2370731484828
R0012239,Res,766,,MOHAWK,DR,,BOULDER,Bi-Level,Average,1975,"1,968",0,0,0,Attached,288,"6,869",3970391,No,2022-06-30 00:00:00,"$750,000","$750,000",105,40.002977,-105.23758194063343
R0010328,Res,775,,MOHAWK,DR,,BOULDER,Split-Level,Average,1966,"1,564",236,0,236,Attached,434,"6,915",3727278,No,2019-07-31 00:00:00,"$635,000","$954,300",105,40.002673,-105.23817955
R0011430,Res,800,,MOHAWK,DR,,BOULDER,Ranch,Average,1998,"1,281",0,0,0,Attached,275,"7,246",3890399,No,2021-06-01 00:00:00,"$827,500","$1,040,200",105,40.003325,-105.23842028117733
R0010038,Res,850,,MOHAWK,DR,,BOULDER,Ranch,Average,1995,"1,008",0,0,0,Detached,275,"7,481",3897962,No,2021-07-02 00:00:00,"$705,000","$863,100",105,40.0040834,-105.23907644961773
R0014603,Res,860,,MOHAWK,DR,,BOULDER,Ranch,Average,1997,"1,008","1,007",907,100,Attached,264,"7,068",3735275,No,2019-09-06 00:00:00,"$663,000","$996,400",105,40.004249,-105.23923575
R0012703,Res,755,,MORGAN,DR,,BOULDER,Split-Level,Average,1993,"1,457",620,558,62,Attached,440,"7,005",3741711,No,2019-10-04 00:00:00,"$701,500","$1,054,300",105,40.0026244,-105.2361598
R0013627,Res,760,,MORGAN,DR,,BOULDER,2-3 Story,Average,2000,"1,536",768,691,77,Attached,264,"8,394",3933663,No,2021-12-08 00:00:00,"$922,500","$1,010,900",105,40.0027856,-105.23574215168246
R0012968,Res,780,,MORGAN,DR,,BOULDER,2-3 Story,Average,1985,"1,914",806,0,806,Attached,420,"8,535",3813922,No,2020-09-08 00:00:00,"$630,000","$862,400",105,40.003227550000005,-105.23609468502508
R0009760,Res,820,,MORGAN,DR,,BOULDER,Bi-Level,Average,1970,"1,564",0,0,0,Attached,300,"8,013",3942522,No,2022-01-21 00:00:00,"$735,000","$787,200",105,40.00409845,-105.23684785
R0011303,Res,860,,MORGAN,DR,,BOULDER,Bi-Level,Average,1988,"2,057",0,0,0,Attached,475,"7,860",3813906,No,2020-09-08 00:00:00,"$597,000","$822,800",105,40.0046938,-105.23734193441034
R0013466,Res,875,,MORGAN,DR,,BOULDER,Ranch,Average,1967,"1,008",0,0,0,,0,"6,865",3878249,No,2021-04-16 00:00:00,"$637,000","$826,400",105,40.0047064,-105.23788473310296
R0011160,Res,935,,MORGAN,DR,,BOULDER,Bi-Level,Average,2010,"2,424",0,0,0,Attached,275,"7,999",3939037,No,2022-01-03 00:00:00,"$980,000","$1,049,600",105,40.0054639,-105.23854385576946
R0011160,Res,935,,MORGAN,DR,,BOULDER,Bi-Level,Average,1966,"2,424",0,0,0,Attached,275,"7,999",3901469,No,2021-07-13 00:00:00,"$685,000","$841,600",105,40.0054639,-105.23854385576946
R0011099,Res,990,,MORGAN,DR,,BOULDER,Ranch,Average,1982,"1,056",0,0,0,Detached,275,"8,711",3796496,No,2020-07-06 00:00:00,"$590,000","$826,000",105,40.00616505,-105.2385485897943
R0015499,Res,4509,,NAVAJO,PL,,BOULDER,Bi-Level,Average,1974,"2,091",0,0,0,Carport,462,"11,047",3784704,No,2020-05-15 00:00:00,"$715,000","$1,013,000",105,39.99074825,-105.2382007860366
R0112204,Res,3194,,NOBLE,CT,,BOULDER,Split-Level,Good,1992,"1,985",0,0,0,Attached,400,"4,679",3832472,No,2020-10-28 00:00:00,"$750,000","$1,024,800",105,40.03126335,-105.23795017501956
R0112206,Res,3208,,NOBLE,CT,,BOULDER,Split-Level,Good,2000,"2,452",0,0,0,Attached,400,"4,637",3923972,No,2021-10-19 00:00:00,"$850,000","$975,000",105,40.03157675,-105.23796030051014
R0110140,Res,3234,,NOBLE,CT,,BOULDER,Split-Level,Good,2002,"1,798",620,558,62,Attached,440,"4,574",3830541,No,2020-08-27 00:00:00,"$755,000","$1,048,300",105,40.032233649999995,-105.23836435
R0110059,Res,3235,,NOBLE,CT,,BOULDER,2-3 Story,Good,2000,"1,704",584,526,58,Attached,400,"4,673",3788422,No,2020-05-28 00:00:00,"$795,000","$1,134,300",105,40.03199775,-105.2386685052584
R0007930,Res,2810,,OLSON,DR,,BOULDER,Ranch,Average,1995,"1,532",0,0,0,Attached,504,"10,921",3897088,No,2021-06-28 00:00:00,"$810,000","$1,018,200",105,40.01264445,-105.25704177341991
R0015603,Res,295,,ONEIDA,ST,,BOULDER,Split-Level,Average,1985,"2,362",0,0,0,Attached,525,"9,566",3959384,No,2022-04-27 00:00:00,"$1,350,000","$1,350,000",105,39.9933168,-105.22671353603604
R0015429,Res,425,,ONEIDA,ST,,BOULDER,Bi-Level,Average,1980,"1,892",0,0,0,Attached,550,"8,868",3954888,No,2022-04-01 00:00:00,"$1,104,000","$1,104,000",105,39.99543885,-105.22671022295413
R0015122,Res,460,,ONEIDA,ST,,BOULDER,2-3 Story,Good,2010,"1,620",810,810,0,Attached,546,"7,353",3918583,No,2021-10-04 00:00:00,"$1,265,000","$1,451,100",105,39.9958517,-105.22621971921728
R0099741,Res,88,,ONTARIO,CT,,BOULDER,2-3 Story,Good,1985,"1,388",700,630,70,Detached,300,"5,019",3950530,No,2022-03-11 00:00:00,"$875,000","$895,200",105,39.98760995000001,-105.22487556547593
R0010369,Res,805,,ORMAN,DR,,BOULDER,Bi-Level,Average,1988,"2,304",0,0,0,,0,"8,467",3865414,No,2021-03-05 00:00:00,"$745,300","$974,000",105,40.0032585,-105.23672685670633
R0010622,Res,807,,ORMAN,DR,,BOULDER,Bi-Level,Average,1994,"1,810",0,0,0,Attached,465,"8,776",3890947,No,2021-06-07 00:00:00,"$840,000","$1,045,800",105,40.0031996,-105.23696
R0010563,Res,830,,ORMAN,DR,,BOULDER,Split-Level,Average,1999,"1,426",600,502,98,Attached,253,"7,056",3892124,No,2021-06-10 00:00:00,"$795,000","$999,300",105,40.00393655,-105.23784451455188
R0011056,Res,855,,ORMAN,DR,,BOULDER,Split-Level,Average,1985,"1,424",550,550,0,Attached,230,"6,911",3816369,No,2020-09-15 00:00:00,"$630,000","$866,300",105,40.004034,-105.23845003630962
R0014979,Res,4460,,OSAGE,DR,,BOULDER,Ranch,Average,2004,"1,618","1,288","1,288",0,Attached,456,"10,004",3926457,No,2021-11-01 00:00:00,"$1,421,000","$1,593,200",105,39.98972245,-105.23827092845376
R0014979,Res,4460,,OSAGE,DR,,BOULDER,Ranch,Average,1985,"1,618","1,288","1,288",0,Attached,456,"10,004",3805098,No,2020-07-27 00:00:00,"$705,000","$988,700",105,39.98972245,-105.23827092845376
R0510026,Res,4475,,OSAGE,DR,,BOULDER,2-3 Story,Good,1997,"2,185","1,040",875,165,Attached,550,"11,121",3967746,No,2022-06-16 00:00:00,"$1,500,000","$1,500,000",105,39.9901837,-105.23853808602516
R0015245,Res,4695,,OSAGE,DR,,BOULDER,Split-Level,Good,2003,"2,664",621,451,170,Attached,405,"9,965",3818959,No,2020-09-25 00:00:00,"$990,000","$1,356,200",105,39.99060325000001,-105.2353499099716
R0015722,Res,4705,,OSAGE,DR,,BOULDER,Split-Level,Good,1979,"3,450",0,0,0,Multiple,"1,092","10,824",3831692,No,2020-11-04 00:00:00,"$950,000","$1,287,000",105,39.99066205,-105.23507333267769
R0015462,Res,4495,,OTTAWA,PL,,BOULDER,Bi-Level,Average,1991,"2,100",0,0,0,Attached,525,"13,192",3797029,No,2020-07-08 00:00:00,"$800,000","$1,121,900",105,39.989463400000005,-105.23781727811505
R0037941,Res,970,,PARKWAY,DR,,BOULDER,Bi-Level,Average,1980,"2,196",0,0,0,Attached,528,"9,232",3892131,No,2021-06-10 00:00:00,"$900,000","$1,131,300",105,40.005081149999995,-105.22712553804544
R0083130,Res,1537,,PATTON,CIR,,BOULDER,2-3 Story,Good,1987,"1,966",752,564,188,Attached,400,"8,465",3745018,No,2019-10-25 00:00:00,"$817,000","$1,227,900",105,40.013597,-105.22990608398312
R0083116,Res,1467,,PATTON,DR,,BOULDER,2-3 Story,Good,1996,"3,117",722,722,0,Attached,400,"9,329",3813992,No,2020-09-04 00:00:00,"$936,000","$1,290,100",105,40.0119695,-105.2294505
R0083119,Res,1477,,PATTON,DR,,BOULDER,2-3 Story,Good,1993,"2,219",0,0,0,Attached,400,"9,471",3882569,No,2021-04-30 00:00:00,"$1,021,000","$1,324,500",105,40.012266,-105.22987806770834
R0083120,Res,1485,,PATTON,DR,,BOULDER,2-3 Story,Very Good,2013,"2,787","1,056","1,056",0,Attached,648,"9,412",3947634,No,2022-02-25 00:00:00,"$1,675,000","$1,753,400",105,40.0124685,-105.22989599548556
R0083122,Res,1489,,PATTON,DR,,BOULDER,Split-Level,Good,2005,"2,235",0,0,0,Detached,528,"9,071",3869544,No,2021-03-19 00:00:00,"$910,000","$1,131,900",105,40.01277,-105.22972829159664
R0083124,Res,1495,,PATTON,DR,,BOULDER,2-3 Story,Very Good,2000,"2,664",872,0,872,Attached,440,"9,170",3918009,No,2021-09-30 00:00:00,"$1,240,000","$1,455,400",105,40.012719,-105.229224456
R0083125,Res,1505,,PATTON,DR,,BOULDER,2-3 Story,Good,1989,"2,647","1,323","1,323",0,Attached,576,"8,611",3923435,No,2021-10-22 00:00:00,"$1,260,000","$1,445,300",105,40.013095,-105.22918164080278
R0088472,Res,10,,PAWNEE,DR,,BOULDER,2-3 Story,Good,1987,"2,952","1,636",0,"1,636",Attached,504,"10,215",3727041,No,2019-07-29 00:00:00,"$945,000","$1,420,200",105,39.988467150000005,-105.23630731827085
R0088472,Res,10,,PAWNEE,DR,,BOULDER,2-3 Story,Good,2006,"2,952","1,635","1,472",163,Attached,504,"10,215",3816696,No,2020-08-31 00:00:00,"$972,000","$1,351,400",105,39.988467150000005,-105.23630731827085
R0015212,Res,15,,PAWNEE,DR,,BOULDER,Bi-Level,Average,1992,"2,050",0,0,0,Attached,525,"15,037",3905973,No,2021-08-05 00:00:00,"$839,000","$1,007,500",105,39.9884672,-105.23688419686448
R0015711,Res,160,,PAWNEE,DR,,BOULDER,Ranch,Average,1988,"2,058",0,0,0,Attached,560,"19,069",3927059,No,2021-11-05 00:00:00,"$940,000","$1,053,900",105,39.99064655,-105.23607318950113
R0014932,Res,191,,PAWNEE,DR,,BOULDER,Split-Level,Average,1993,"1,760",0,0,0,Attached,456,"8,749",3831728,No,2020-11-05 00:00:00,"$730,000","$982,800",105,39.991247,-105.2371473443038
R0511536,Res,220,,PAWNEE,DR,,BOULDER,2-3 Story,Very Good,2006,"2,862",0,0,0,Multiple,"1,088","16,189",3899518,No,2021-07-12 00:00:00,"$1,525,000","$1,863,700",105,39.9917777,-105.23592449693848
R0015594,Res,221,,PAWNEE,DR,,BOULDER,2-3 Story,Good,1985,"2,062",936,0,936,Attached,462,"8,200",3795620,No,2020-06-15 00:00:00,"$875,000","$1,237,800",105,39.9918033,-105.2370167461474
R0088461,Res,4605,,PAWNEE,PL,,BOULDER,Ranch,Good,2006,"2,382","2,382","2,143",239,Attached,484,"11,052",3837083,No,2020-11-25 00:00:00,"$1,450,000","$1,964,300",105,39.98938055,-105.23627847854436
R0004535,Res,2860,,PENNSYLVANIA,AVE,,BOULDER,Ranch,Average,1980,905,905,500,405,,0,"8,994",3901197,No,2021-07-19 00:00:00,"$830,000","$1,019,700",105,40.0084097,-105.25724434097016
R0002444,Res,3020,,PENNSYLVANIA,AVE,,BOULDER,Ranch,Average,1989,"1,305","1,305","1,305",0,Attached,418,"7,828",3957355,No,2022-04-15 00:00:00,"$927,000","$927,000",105,40.0080029,-105.25457693965136
R0064679,Res,5290,,PENNSYLVANIA,AVE,,BOULDER,Bi-Level,Good,1995,"2,700",0,0,0,Attached,552,"14,244",3967029,No,2022-06-03 00:00:00,"$1,490,000","$1,490,000",105,40.00630055,-105.23026925
R0077928,Res,5626,,PENNSYLVANIA,AVE,,BOULDER,2-3 Story,Very Good,1995,"3,197","1,553",0,"1,553",Attached,552,"4,458",3882491,No,2021-04-30 00:00:00,"$1,275,000","$1,654,100",105,40.0052166,-105.2223475
R0105329,Res,5636,,PENNSYLVANIA,AVE,,BOULDER,Split-Level,Good,1995,"2,425",0,0,0,Attached,474,"6,960",3883229,No,2021-05-05 00:00:00,"$1,035,000","$1,331,100",105,40.00543845,-105.22205001555564
R0077931,Res,5640,,PENNSYLVANIA,AVE,,BOULDER,2-3 Story,Good,1984,"2,236",0,0,0,Attached,484,"3,802",3905908,No,2021-08-04 00:00:00,"$1,025,000","$1,230,800",105,40.0056393,-105.2221798
R0115471,Res,77,,PIMA,CT,,BOULDER,Split-Level,Good,1997,"2,168",0,0,0,Attached,420,"6,890",3912839,No,2021-09-08 00:00:00,"$775,000","$903,700",105,39.9878696,-105.23565946235018
R0115468,Res,97,,PIMA,CT,,BOULDER,Split-Level,Good,1994,"2,143",0,0,0,Attached,420,"6,187",3932207,No,2021-12-02 00:00:00,"$819,500","$898,000",105,39.98812755,-105.23607503293576
R0013748,Res,4170,,PINON,DR,,BOULDER,Ranch,Very Good,1985,"2,456",0,0,0,Multiple,"1,421","45,467",3966468,No,2022-06-09 00:00:00,"$3,200,000","$3,200,000",105,39.99800825,-105.24165817950664
R0013226,Res,4625,,PITKIN,DR,,BOULDER,Ranch,Average,1974,"1,619","1,619",0,"1,619",Attached,300,"7,480",3928388,No,2021-11-12 00:00:00,"$875,000","$981,100",105,40.0050998,-105.23890382191613
R0015129,Res,5472,,PUEBLO,PL,,BOULDER,Split-Level,Average,2000,"1,623",575,518,57,Attached,462,"8,688",3771108,No,2020-02-28 00:00:00,"$850,000","$1,244,000",105,39.9940504,-105.22516983020614
R0015129,Res,5472,,PUEBLO,PL,,BOULDER,Split-Level,Average,2000,"1,623",575,518,57,Attached,462,"8,688",3811517,No,2020-08-28 00:00:00,"$865,000","$1,199,800",105,39.9940504,-105.22516983020614
R0014833,Dup/Tri,4755,,QUALLA,DR,,BOULDER,2-3 Story,Good,1998,"2,070",0,0,0,,0,"6,523",3975053,No,2022-05-10 00:00:00,"$1,225,000","$1,224,000",105,39.9900366,-105.23447162995146
R0015394,Res,4800,,QUALLA,DR,,BOULDER,2-3 Story,Average,1991,"1,620",810,729,81,Attached,540,"12,454",3813542,No,2020-08-18 00:00:00,"$725,000","$1,005,900",105,39.99063355,-105.2339438
R0015401,Res,4870,,QUALLA,DR,,BOULDER,Split-Level,Average,1963,"1,694",550,406,144,Attached,525,"11,729",3893725,No,2021-06-14 00:00:00,"$755,000","$949,000",105,39.99104775,-105.23367357414024
R0014855,Res,4875,,QUALLA,DR,,BOULDER,Ranch,Average,1997,"1,476","1,175","1,058",117,Attached,312,"12,195",3783583,No,2020-05-08 00:00:00,"$762,500","$1,085,600",105,39.99143075,-105.2339398843194
R0015371,Res,4990,,QUALLA,DR,,BOULDER,Ranch,Average,1980,"1,108","1,108","1,108",0,Attached,504,"10,652",3799755,No,2020-07-17 00:00:00,"$718,000","$1,006,900",105,39.9911424,-105.23225724469704
R0011672,Res,940,,QUINN,ST,,BOULDER,Ranch,Average,1996,975,0,0,0,,0,"7,076",3795802,No,2020-06-26 00:00:00,"$620,000","$875,600",105,40.004391850000005,-105.2506218
R0099673,Res,787,,RACQUET,LN,,BOULDER,2-3 Story,Good,1985,"2,248","1,160","1,026",134,Attached,528,"4,833",3788452,No,2020-06-01 00:00:00,"$885,000","$1,251,900",105,40.0016936,-105.22317491887992
R0099670,Res,817,,RACQUET,LN,,BOULDER,2-3 Story,Good,2000,"2,220","1,030",868,162,Attached,400,"4,496",3798454,No,2020-07-14 00:00:00,"$915,000","$1,283,200",105,40.00201115,-105.22334292907698
R0075570,Res,830,,RACQUET,LN,,BOULDER,2-3 Story,Good,2005,"2,510",0,0,0,Attached,506,"4,403",3863013,No,2021-02-19 00:00:00,"$1,237,000","$1,632,800",105,40.002743249999995,-105.22299913641304
R0099666,Res,847,,RACQUET,LN,,BOULDER,Split-Level,Good,1999,"2,488","1,240",940,300,Attached,552,"4,725",3810009,No,2020-08-21 00:00:00,"$927,000","$1,288,800",105,40.0020032,-105.2242973923136
R0015489,Res,4690,,RICARA,DR,,BOULDER,Ranch,Average,1990,"1,728","1,438","1,438",0,Attached,598,"14,261",3735594,No,2019-08-30 00:00:00,"$860,000","$1,292,500",105,39.99107025000001,-105.23533560080348
R0015174,Res,4695,,RICARA,DR,,BOULDER,Ranch,Average,1975,"1,732","1,732","1,298",434,Attached,500,"13,608",3898594,No,2021-07-06 00:00:00,"$1,035,000","$1,259,300",105,39.9915082,-105.23552697437046
R0015094,Res,4890,,RICARA,DR,,BOULDER,2-3 Story,Average,1985,"1,540",0,0,0,Attached,572,"10,530",3904090,No,2021-07-19 00:00:00,"$900,000","$1,105,700",105,39.992046349999995,-105.2333930505447
R0015694,Res,4905,,RICARA,DR,,BOULDER,Ranch,Average,2010,"1,288","1,288","1,288",0,Attached,480,"10,894",3957521,No,2022-04-12 00:00:00,"$1,450,000","$1,449,000",105,39.99245865,-105.23310678813056
R0015694,Res,4905,,RICARA,DR,,BOULDER,Ranch,Average,1978,"1,288","1,288","1,288",0,Attached,480,"10,894",3943010,No,2022-01-31 00:00:00,"$990,000","$1,060,300",105,39.99245865,-105.23310678813056
R0015321,Res,4990,,RICARA,DR,,BOULDER,Ranch,Average,1985,"1,222","1,222","1,222",0,Detached,480,"11,945",3961229,No,2022-05-03 00:00:00,"$975,000","$975,000",105,39.9919944,-105.232224386868
R0511447,Dup/Tri,5115,,SANTA CLARA,PL,,BOULDER,2-3 Story,Average,1975,"2,816","1,408","1,408",0,Carport,460,"6,708",3945478,No,2022-02-10 00:00:00,"$1,080,000","$1,120,100",105,39.995939,-105.23046764983542
R0015350,Res,180,,SEMINOLE,DR,,BOULDER,Ranch,Average,1980,"1,014","1,014","1,014",0,Attached,336,"6,950",3966607,No,2022-06-10 00:00:00,"$1,075,000","$1,066,900",105,39.98975085,-105.22971282240792
R0015597,Res,214,,SEMINOLE,DR,,BOULDER,Split-Level,Average,1997,"1,794",650,0,650,Attached,338,"7,364",3736178,No,2019-09-12 00:00:00,"$749,000","$1,125,700",105,39.99087205,-105.23051410309417
R0014889,Res,219,,SEMINOLE,DR,,BOULDER,2-3 Story,Average,1992,"1,560",780,708,72,Attached,520,"10,831",3789528,No,2020-06-05 00:00:00,"$715,000","$1,011,400",105,39.99097935,-105.23105305
R0015048,Res,290,,SEMINOLE,DR,,BOULDER,Ranch,Average,2005,"1,478","1,214","1,027",187,Attached,484,"8,688",3903059,No,2021-07-26 00:00:00,"$1,062,500","$1,305,400",105,39.99292105000001,-105.23053254659035
R0015715,Res,370,,SEMINOLE,DR,,BOULDER,2-3 Story,Good,2003,"2,067",0,0,0,Attached,440,"7,863",3785847,No,2020-05-21 00:00:00,"$872,000","$1,244,200",105,39.99463545,-105.23054677975207
R0015697,Res,375,,SEMINOLE,DR,,BOULDER,2-3 Story,Average,1996,"1,754","1,064","1,064",0,Attached,480,"12,657",3959837,No,2022-04-21 00:00:00,"$1,100,000","$1,100,000",105,39.995263699999995,-105.23109806351016
R0015509,Res,5469,,SENECA,PL,,BOULDER,Split-Level,Average,2001,"1,598",550,550,0,Attached,492,"7,851",3923409,No,2021-10-21 00:00:00,"$1,000,000","$1,147,100",105,39.9960829,-105.22548005733096
R0015433,Res,5489,,SENECA,PL,,BOULDER,2-3 Story,Average,1986,"2,048",810,0,810,Attached,528,"8,678",3897779,No,2021-06-28 00:00:00,"$950,000","$1,189,800",105,39.9960009,-105.22492948633572
R0087755,Res,3334,,SENTINEL,DR,,BOULDER,2-3 Story,Good,2005,"1,494",796,756,40,Attached,400,"3,905",3962600,No,2022-05-10 00:00:00,"$1,250,000","$1,250,000",105,40.03570594999999,-105.24004468811655
R0087737,Res,3351,,SENTINEL,DR,,BOULDER,2-3 Story,Average,2005,"2,239",782,782,0,Attached,396,"6,516",3724897,No,2019-07-16 00:00:00,"$808,000","$1,214,300",105,40.0359821,-105.24109895
R0087751,Res,3354,,SENTINEL,DR,,BOULDER,2-3 Story,Good,2008,"1,560",868,824,44,Attached,380,"3,821",3884607,No,2021-05-10 00:00:00,"$900,000","$1,157,500",105,40.0359885,-105.2397205
R0106573,Res,3393,,SENTINEL,DR,,BOULDER,2-3 Story,Good,1991,"1,494",796,716,80,Attached,400,"5,331",3769771,No,2020-02-25 00:00:00,"$727,000","$1,064,600",105,40.03599525,-105.24038885
R0012454,Res,4715,,SHOUP,PL,,BOULDER,Split-Level,Average,1969,"1,560",600,0,600,Attached,438,"7,548",3927095,No,2021-11-05 00:00:00,"$770,000","$863,300",105,40.00608085,-105.23613371768604
R0015133,Res,4530,,SIOUX,DR,,BOULDER,Ranch,Good,1993,"1,501",490,490,0,Attached,400,"9,969",3763012,No,2020-01-27 00:00:00,"$725,000","$1,070,900",105,39.9929278,-105.23760727263624
R0015584,Res,4534,,SIOUX,DR,,BOULDER,2-3 Story,Good,1995,"1,896",594,594,0,Attached,460,"8,947",3760055,No,2020-01-10 00:00:00,"$900,000","$1,329,400",105,39.99253315,-105.2377435432022
R0015419,Res,4570,,SIOUX,DR,,BOULDER,Ranch,Good,1996,"1,200","1,200","1,200",0,Attached,546,"8,930",3951990,No,2022-03-18 00:00:00,"$1,175,500","$1,202,700",105,39.99286855,-105.23698374351396
R0015436,Res,4690,,SIOUX,DR,,BOULDER,Ranch,Good,1983,"1,406","1,406","1,076",330,Attached,350,"10,632",3882102,No,2021-04-30 00:00:00,"$925,000","$1,200,000",105,39.99291335,-105.2352670123558
R0015192,Res,4950,,SIOUX,DR,,BOULDER,Split-Level,Average,1978,"2,274",0,0,0,Attached,336,"11,457",3813524,No,2020-08-31 00:00:00,"$600,000","$834,200",105,39.99295275,-105.23257661442724
R0015521,Res,5140,,SIOUX,DR,,BOULDER,Bi-Level,Average,1995,"2,282",132,0,132,Attached,572,"8,959",3962472,No,2022-05-09 00:00:00,"$1,465,000","$1,465,000",105,39.99295585,-105.23021497566506
R0015724,Res,5145,,SIOUX,DR,,BOULDER,2-3 Story,Good,2004,"1,754","1,064",958,106,Attached,504,"8,436",3917563,No,2021-09-23 00:00:00,"$1,300,000","$1,525,800",105,39.99335585,-105.23017631852372
R0099680,Res,5567,,STONEWALL,PL,,BOULDER,2-3 Story,Good,1992,"2,692",852,639,213,Attached,440,"4,103",3797809,No,2020-07-10 00:00:00,"$850,000","$1,188,500",105,40.0016337,-105.2237105572551
R0099677,Res,5579,,STONEWALL,PL,,BOULDER,2-3 Story,Good,1998,"1,855","1,118",900,218,Attached,658,"6,920",3926533,No,2021-11-04 00:00:00,"$1,350,000","$1,511,400",105,40.0013805,-105.22339986928682
R0099690,Res,5584,,STONEWALL,PL,,BOULDER,2-3 Story,Good,1989,"1,961",922,922,0,Attached,400,"5,965",3938697,No,2022-01-03 00:00:00,"$1,017,700","$1,090,000",105,40.0003964,-105.22304034543744
